,Rewards,Average reward
0,-164.20269910215393,-164.20269910215393
1,-130.16710652120307,-147.1849028116785
2,-112.73419293768286,-135.70133285367996
3,-136.0443141284903,-135.78707817238254
4,-92.84136766927344,-127.19793607176071
5,-72.93127278941623,-118.15349219136995
6,-92.65393073134808,-114.51069769708111
7,-268.7094790424673,-133.78554536525442
8,-161.10108746823562,-136.820605598919
9,-103.34509695318762,-133.47305473434585
10,-125.2234322243703,-132.7230890516208
11,-122.04054127671732,-131.8328767370455
12,-85.54596756901114,-128.27234526258133
13,-86.97745272490751,-125.3227100813189
14,-33.17050436530077,-119.17922970025103
15,-190.26329070278035,-123.62198351290911
16,-74.50863039016458,-120.73296274098296
17,-104.23091968913282,-119.81618257143572
18,-265.14946913249776,-127.46530291675478
19,-205.64502938973936,-131.374289240404
20,-91.53415072023331,-129.47713978706255
21,-70.71008925402639,-126.8059102173791
22,-119.66102443468786,-126.495263009436
23,-283.0635124282465,-133.0189400685531
24,-77.79078554585018,-130.80981388764496
25,-68.89970658131168,-128.42865591432448
26,-93.38156390741956,-127.13061546962429
27,-154.32668494225828,-128.10190366507553
28,-80.77959353810955,-126.47009986759393
29,-45.81887463746611,-123.78172569325633
30,-161.3130451818127,-124.99241341869364
31,-60.812262056850756,-122.98678368863602
32,-82.05090519785793,-121.74630252224881
33,-222.21693186377473,-124.70132103229368
34,-146.76445066189788,-125.33169616456809
35,-72.36486598435906,-123.86039532622895
36,-7.422914445495707,-120.71343638350643
37,-138.26298079729827,-121.17526649965885
38,-106.17682947447699,-120.79069119132085
39,-83.51513020714452,-119.85880216671644
40,-147.45208094306093,-120.53180896613947
41,-16.82640364720588,-118.06263264902199
42,-69.75604862246271,-116.93922371817179
43,-115.31731872552402,-116.90236224106616
44,-236.62619482353347,-119.56289185400988
45,-75.28072047613219,-118.60023595449078
46,-54.75402141153368,-117.24180585783212
47,-64.97729315619878,-116.15296184321478
48,-246.80866220531152,-118.81940470774737
49,-73.48882740177525,-117.91279316162792
50,-95.1870229400542,-117.46718982395
51,-177.34009266385027,-118.61859180164039
52,-40.903289511715556,-117.15226534333992
53,-198.3166922884418,-118.65531028676774
54,-123.94315442110263,-118.75145290739201
55,-22.552313470665737,-117.03361113173621
56,-86.26044176412542,-116.49373096739215
57,-178.71692113772644,-117.56654459101861
58,-108.97763953388338,-117.42096992903328
59,-81.53139851985529,-116.82281040554697
60,-111.3697344812483,-116.73341571826339
61,-36.18260871272088,-115.43420915365786
62,-104.87031398048923,-115.26652827789329
63,-14.90425180119584,-113.69836770794487
64,-207.87617206989103,-115.14725700582096
65,-96.28094197207562,-114.8614037477339
66,-30.438270334685626,-113.60135698037497
67,-75.60236153875304,-113.04254822388054
68,-120.76958141182206,-113.15453421211159
69,-66.28589378959832,-112.48498220607567
70,12.080700840479949,-110.73053596598334
71,-74.08722184965873,-110.22160104770106
72,-100.84932060794284,-110.09321364441669
73,-43.54716329597382,-109.19394269376205
74,-33.93364023507249,-108.19047199431287
75,-60.00367323995485,-107.55643516859763
76,-111.57527290229447,-107.60862786643784
77,-51.299298582438865,-106.88671338843785
78,-222.57867377724352,-108.35116858323286
79,-71.57588339656529,-107.89147751839953
80,-113.79591304114933,-107.96437178411249
81,-19.768220439822073,-106.88880896284066
82,-81.09972465598617,-106.57809710372192
83,-123.94190784802156,-106.78480913639217
84,-78.28713460744189,-106.44954237722806
