,Rewards,Average reward
0,-112.33687107948725,-112.33687107948725
1,-263.2806111554254,-187.80874111745632
2,-427.48578583839515,-267.70108935776926
3,16.91225486905232,-196.5477533010639
4,-279.04621249333957,-213.047445139519
5,-93.3589502973348,-193.09936266582164
6,-301.5400195774665,-208.59088508177092
7,-78.70908353770102,-192.35565988876215
8,-199.90474008922297,-193.19444657770225
9,-140.79902129043563,-187.95490404897558
10,-241.74338997408535,-192.8447664058037
11,-259.64330990826846,-198.41131169767576
12,-72.5657598225861,-188.73088463036117
13,-76.0237303981149,-180.68037361377216
14,-57.106491345609626,-172.44211479589467
15,-274.3893952189638,-178.8138198223365
16,-39.93493319144813,-170.64447354993132
17,-120.27961435746313,-167.84642581701644
18,-192.73950349112306,-169.15658779986413
19,-217.74143494785625,-171.58583015726373
20,-114.87759713906608,-168.88543810877815
21,-57.91690510505061,-163.84141388133597
22,-292.0050718569658,-169.41374683679814
23,-135.6790433328439,-168.00813419080006
24,-189.24651010332022,-168.85766922730087
25,-327.8987551361039,-174.97463406994714
26,-110.68730991586325,-172.59362206424032
27,-227.80272290239986,-174.56537566560317
28,-94.3421754929509,-171.79905841827036
29,-150.58214996540337,-171.0918281365081
30,-385.88767802613177,-178.02072652004435
31,-331.0874086097215,-182.80406033534675
32,-115.51934940055129,-180.76512970095902
33,-190.9795469122066,-181.06555373658395
34,-225.32690645553123,-182.33016381426816
35,-211.5182154150797,-183.1409430254018
36,-117.30552003467946,-181.36160726889582
37,-189.9720746135224,-181.58819851480703
38,-49.65727688402315,-178.20535437042798
39,-220.394479269868,-179.26008249291394
40,-107.46420802381,-177.5089636034236
41,-175.59134912785328,-177.46330611591003
42,-69.6614221754523,-174.9562855591552
43,-68.55189025797405,-172.5380038477647
44,-119.79236006839899,-171.3658784304455
45,-106.11092665494151,-169.94729252228234
46,-167.19588141350968,-169.88875186039357
47,-129.87801998700144,-169.05519494636457
48,-89.29138311364727,-167.42736205181933
49,-89.39809731938855,-165.8667767571707
50,-333.7517260240837,-169.15863850750233
51,-114.08396593279161,-168.0995101887579
52,-248.75345488652445,-169.6212827302252
53,-140.29747153912206,-169.07824918964923
54,-97.65142102212016,-167.77957958660323
55,-163.98775812638831,-167.71186848909934
56,-82.24466070223492,-166.2124437910842
57,-195.6250322972933,-166.71955738601883
58,-158.11658192392298,-166.5737442425935
59,-53.8741718016024,-164.69541803524365
60,4.4823581747535,-161.92201186786664
61,-104.23362685968803,-160.9915540451541
62,-95.55903980647568,-159.95294270803223
63,-176.34928241316913,-160.20913551592497
64,-25.066132939954443,-158.13001239937157
65,-146.0366728054826,-157.94677998128236
66,-150.72362157295817,-157.83897164682975
67,-80.32181151818551,-156.69901340964384
68,-3.188095902804676,-154.4742175037476
69,-88.87008045746735,-153.5370155459436
70,-259.6178609584863,-155.03111196020475
71,-71.21817827095643,-153.867043436743
72,-62.4752288555659,-152.61510077124743
73,-18.383795523614467,-150.80116421384696
74,-82.63601815884033,-149.89229559978023
75,-53.02546609608425,-148.61773205367894
76,-100.27413407962868,-147.98989311895102
77,-117.19724005827096,-147.59511551560897
78,-47.7674994737361,-146.33147480621815
79,-12.398821704621412,-144.6573166424482
80,-53.14118112757715,-143.52748780893128
81,-88.05096962164002,-142.8509449042082
82,-81.30906041385643,-142.10947641637264
83,-32.29358117036686,-140.80214433011065
84,-74.64413303194377,-140.02381478542634
85,-20.137544230414193,-138.62978838362386
86,4.308850623442524,-136.9868155214737
87,-87.22268684422743,-136.42131405923226
88,-126.08014450599975,-136.3051211429038
89,-36.471566672803945,-135.19585942656937
90,7.262703974111332,-133.63038070788056
91,-63.895570082878336,-132.87239363586968
92,-63.274826686062205,-132.1240327009255
93,-83.47261578625069,-131.60646443587578
94,-55.80346975340461,-130.8085381760603
95,-137.25494473968183,-130.87568824443136
96,-34.444633054260166,-129.88155365484195
97,-24.278053856874635,-128.80396692220964
98,-65.70377065104287,-128.16659120229886
99,-56.05863076872428,-127.44551159796312
100,-54.57550660701466,-126.86789795323838
101,-42.688666716569195,-124.66197850884983
102,-95.01190378495318,-121.33723968831538
103,-72.49267830711118,-122.23128902007704
104,-72.1792841667828,-120.16261973681146
105,-32.44006255655955,-119.5534308594037
106,-112.60295022875516,-117.6640601659166
107,-123.08856733765549,-118.10785500391616
108,-67.32133297247653,-116.78202093274868
109,-112.46402764561564,-116.49867099630048
110,-81.83050219963162,-114.89954211855594
111,-34.27389034394356,-112.6458479229127
112,-167.15321479647923,-113.59172247265161
113,-75.33087014418146,-113.58479387011228
114,-113.04446749715326,-114.14417363162775
115,-105.89525800318745,-112.45923225946996
116,-128.75546106581032,-113.34743753821358
117,-63.62585875352282,-112.78089998217418
118,-56.9535908648802,-111.42304085591175
119,-76.91650734236231,-110.0147915798568
120,-105.78293004544868,-109.92384490892064
121,-84.93607688685852,-110.19403662673872
122,-85.45000066652854,-108.12848591483436
123,-64.72617694568216,-107.41895725096273
124,5.5654544885108805,-105.47083760504444
125,-125.01615173137826,-103.44201157099717
126,-134.36420759711962,-103.67878054780972
127,-17.14334887672416,-101.57218680755297
128,-19.044873698930587,-100.81921378961277
129,-52.686143953570664,-99.84025372949444
130,-8.012988649868035,-96.06150683573182
131,-56.03570868249105,-93.31098983645953
132,-96.06557724442925,-93.11645211489831
133,-80.60039377575472,-92.01266058353376
134,-93.46961747522539,-90.69408769373072
135,-58.28342122926463,-89.16173975187256
136,-59.667578180344535,-88.5853603333292
137,8.83246821177896,-86.5973149050762
138,13.85087934862598,-85.96223334274971
139,-152.24339726834447,-85.28072252273446
140,-47.71834012628295,-84.68326384375922
141,-19.525054003819065,-83.12260089251885
