,Rewards,Average reward
0,-373.3547696635168,-373.3547696635168
1,-325.45840713620873,-349.40658839986276
2,-385.3186671566665,-361.3772813187973
3,-394.23580465596876,-369.5919121530902
4,-131.21309656864446,-321.9161490362011
5,-131.08951407243916,-290.1117098755741
6,-326.4362913287391,-295.30093579745477
7,-196.78182431364345,-282.98604686197837
8,-104.01307343646926,-263.1001609258107
9,-132.28769195112505,-250.01891402834212
10,-121.4702977371483,-238.33267618368816
11,-145.1679641455858,-230.56895018051296
12,-159.79429299003465,-225.1247457812454
13,-125.2745823499152,-217.9925912504361
14,-164.00790808151135,-214.3936123725078
15,-106.81892650111803,-207.6701945055459
16,-398.6159470315576,-218.9022975953113
17,-147.79973278330988,-214.95215510575565
18,-61.13721387031644,-206.8566318828378
19,-109.38376503005354,-201.9829885401986
20,-237.21179822078048,-203.66055090594057
21,-250.96123397381783,-205.81058195448043
22,-119.6271640093226,-202.0634768264301
23,-56.281707562345694,-195.9892364404266
24,-146.08314262034747,-193.99299268762346
25,-246.04417864556197,-195.9949613783134
26,-168.43114395144255,-194.97407925139225
27,-98.8122590746341,-191.53972853079375
28,-138.86207725888954,-189.72325779727979
29,-139.45808092386525,-188.0477519014993
30,-81.17949482031511,-184.6003887698482
31,-1.2953136400878833,-178.87210517204318
32,-145.45038002860412,-177.85932562224198
33,-177.50864751344577,-177.84901156021857
34,-72.83093677081882,-174.8484951376643
35,-81.03627465164071,-172.24260012416363
36,-11.03495258878661,-167.88563667726154
37,-51.525648885664864,-164.82353173537743
38,-33.306010714126316,-161.4512876066274
39,-150.9072396397896,-161.18768640745648
40,-224.00787277907995,-162.71988607505705
41,-247.94049642943983,-164.74894822635187
42,-194.7312655047861,-165.44621141887362
43,-75.72456109391705,-163.40708300239731
44,-190.8975218820657,-164.01798164416775
45,-122.4590257262225,-163.11452608073415
46,-64.56949849727144,-161.01782336619237
47,-71.2102804765573,-159.146832889325
48,-102.76665949542827,-157.99621710577608
49,-105.0488424661756,-156.93726961298407
50,-114.31194384142977,-156.10147891158104
51,-132.17181767040475,-155.64129311848149
52,-66.5674733682203,-153.96065500998597
53,-52.646893271148656,-152.08447423704456
54,-46.437517388302155,-150.16362047615831
55,-50.70812679258296,-148.38762951752304
56,-88.89804834008035,-147.3439526547609
57,-86.37766613389977,-146.29280978371156
58,-183.50155713781325,-146.92346651852685
59,-105.45287894416987,-146.23229005895425
60,-78.23811512448314,-145.11763145347112
61,-46.61867734078179,-143.52893864520195
62,-158.60838810217194,-143.76829498578874
63,-128.2995920526409,-143.52659650245832
64,-181.1265210163927,-144.10505687959576
65,-86.04838195178074,-143.2254102897804
66,-159.84514940554135,-143.4734660974783
67,-90.68498994459212,-142.69716497758293
68,-65.05129177309996,-141.57186246737302
69,-42.791714653920735,-140.16071749860942
70,-184.3299660197982,-140.78281959045714
71,-143.87509499399732,-140.8257678599508
72,-106.3417249896458,-140.3533837110425
73,-167.68876393740243,-140.72278074112845
74,-36.22454798826195,-139.32947097109022
75,-127.67560388287728,-139.17613061466636
76,-85.94377244349066,-138.48480128776797
77,-57.774197156596685,-137.45004995275298
78,-83.42518824276603,-136.76619094376576
79,-60.83883827155076,-135.8170990353631
80,-66.4615498372614,-134.9608576872384
81,-50.91373388977623,-133.9358927628791
82,-79.20169113666716,-133.2764445505151
83,-157.76589982094052,-133.56798568468682
84,-93.03377445642117,-133.0911126114131
85,-75.68504593561954,-132.42360020820618
86,-127.26782155226209,-132.36433838457467
87,-92.62131567074884,-131.91271312646302
88,-11.700965474724526,-130.56201933262327
89,-84.19947343120643,-130.04687993371863
90,-42.378666595743454,-129.08349297396066
91,-117.77686959802952,-128.9605948937875
92,-30.407943110050226,-127.90088896062905
93,-97.51590699619204,-127.57764447164567
94,-54.86756340229492,-126.81227519723144
95,-182.11360074973038,-127.38833067173664
96,-169.50720929417963,-127.82254591526697
97,-137.28473482566892,-127.91909886333231
98,-17.06650539395875,-126.799375696975
99,-18.441915047418547,-125.71580109047943
100,-59.038885298453515,-122.57264224682882
101,-198.82184921916138,-121.30627666765831
102,-128.5069532127451,-118.73815952821911
103,-129.1302148833706,-116.08710363049313
104,-43.281534130049934,-115.20778800610718
105,-125.88421183193707,-115.15573498370215
106,-47.22328382610014,-112.36360490867578
107,-104.92325940397131,-111.44501925957904
108,-56.613372843926115,-110.97102225365362
109,-87.72142006170878,-110.52535953475946
110,-3.0281160166190375,-109.34093771755416
111,-55.5713418395831,-108.44497149449411
112,-2.295668015603482,-106.86998524474983
113,-19.676187260160447,-105.81400129385227
114,-47.7039987694713,-104.65096220073187
115,-126.55800115747283,-104.84835294729541
116,-96.93358403068223,-101.83152931728668
117,-47.55353830164202,-100.82906737246998
118,-49.56108175079689,-100.71330605127477
119,-96.5495558243229,-100.58496395921748
120,-34.8688779179045,-98.56153475618872
121,-105.57389936258613,-97.1076614100764
122,-77.33375277377822,-96.68472729772094
123,-21.243432795709168,-96.33434455005458
124,38.7394763600868,-94.48611836025026
125,-17.745353508612737,-92.20313010888076
126,-91.67302957864221,-91.43554896515276
127,-61.18406884149135,-91.05926706282135
128,-56.847803622139466,-90.23912432645382
129,-63.09546176204782,-89.47549813483565
130,64.08794236034797,-88.02282376302905
131,-52.91947135787855,-88.53906534020693
132,-12.210402512256195,-87.20666556504347
133,5.752159188595002,-85.37405749802305
134,-103.89560419961741,-85.68470417231103
135,-42.338511964638414,-85.29772654544102
136,-47.10155826370635,-85.65839260219023
137,-10.118094808172614,-85.2443170614153
138,-27.306443660388837,-85.18432139087793
139,11.87749407864414,-83.55647405369356
140,-24.49261027130774,-81.56132142861584
141,-37.01883662509046,-79.45210483057234
142,-148.33547403455674,-78.98814691587006
143,28.261889655623264,-77.94828240837465
144,1.4316264718463856,-76.02499092483554
145,-40.8052400831337,-75.20845306840464
146,-2.5251148196732487,-74.58800923162866
147,-142.8404147810104,-75.3043105746732
148,-13.99632678498891,-74.4166072475688
149,-54.98979712953303,-73.91601679420238
150,-76.15562594051704,-73.53445361519326
151,-68.44233882253549,-72.89715882671456
152,-106.82208421237362,-73.2997049351561
153,-78.42417466193626,-73.55747774906396
154,-70.83169072409868,-73.80141948242193
155,-2.0349191588904176,-73.314687406085
156,-27.65829331562604,-72.70228985584045
157,-165.98657376383306,-73.49837893213979
158,-94.0992502448864,-72.60435586321051
159,-66.62933463894397,-72.21612042015826
160,-134.29600461033544,-72.77669931501678
161,-103.18544473402325,-73.3423669889492
162,10.799105873444375,-71.64829204919305
163,7.085571591399699,-70.29444041275264
164,-94.13795683512988,-69.42455477094
165,-100.83453847331926,-69.5724163361554
166,-164.9723841378563,-69.62368868347853
167,-57.844371438905725,-69.29528249842167
168,-21.748625159473534,-68.86225583228541
169,-18.01188539512023,-68.61445753969741
170,-97.9129160344288,-67.75028703984373
171,-79.96079248243421,-67.11114401472808
172,-31.751923794789803,-66.36524600277953
173,-57.96753497977856,-65.2680337132033
174,3.238554574063585,-64.87340268758004
175,11.913430775066558,-63.477512341000605
176,-8.963265188510348,-62.7077072684508
177,-16.82810120371306,-62.29824630892196
178,-4.673979293653986,-61.51073421943083
179,-99.0189849119904,-61.892535685835234
180,-147.45442851433057,-62.70246447260592
181,-26.73103518923884,-62.46063748560056
182,-53.42230809531768,-62.20284365518705
183,-39.987826309884106,-61.0250629200765
184,9.88645969980908,-59.9958605785142
185,-276.1706716475435,-62.000716835633426
186,-56.26823613386061,-61.290720981449404
187,-124.49725712581676,-61.60948039600009
188,-195.16200412669122,-63.44409078251976
189,-152.36247697103119,-64.12572081791801
190,-67.79180517258925,-64.37985220368645
191,-67.28813631808497,-63.87496487088703
192,-176.23834399225728,-65.33326887970908
193,-194.6086436756662,-66.30419624650382
194,-112.92785528225468,-66.88479916530342
195,-157.44871081636373,-66.63815026596976
196,-185.69207431129473,-66.79999891614091
197,-49.037589456678035,-65.917527462451
198,-70.36429718480538,-66.45050538035946
199,-23.22582154554732,-66.49834444534076
200,-98.18242447645193,-66.88977983712074
201,-112.78933973904097,-66.02945474231953
202,-272.8436175963123,-67.4728213861552
203,-40.43659260186662,-66.58588516334017
204,-54.74125753421676,-66.70048239738183
205,-1.0628613283465,-65.45226889234593
206,-42.47786758885435,-65.40481472997347
207,-36.67660893891431,-64.72234822532289
208,1.2008536605479116,-64.14420596027816
209,-66.03318270514795,-63.92732358671255
210,-53.315469238692955,-64.4301971189333
211,-73.86882024623765,-64.61317190299984
212,0.9612849077119592,-64.5806023737667
213,7.023413164082294,-64.31360636952425
214,-64.82126066214119,-64.48477898845094
215,-30.551058534559655,-63.524709562221815
216,-6.434666928788033,-62.619720391202875
217,-39.37235252917671,-62.53790853347823
218,-89.16618918125309,-62.933959607782796
219,-20.918636661205575,-62.17765041615162
220,-38.56966299124986,-62.214658266885074
221,3.9602305845536954,-61.11931696741367
222,11.996497038244996,-60.22601446929344
223,34.5363128673445,-59.6682170126629
224,-51.02102608014233,-60.56582203706519
225,30.327979023667794,-60.085088711742394
226,37.46802859026198,-58.79367813005335
227,0.7278578852336159,-58.1745588627861
228,15.891230766806004,-57.44716851889664
229,22.53467470335255,-56.59086715424263
230,45.439078052529936,-56.777355797320816
231,-20.84746135390547,-56.45663569728108
232,60.30961396384246,-55.7314355325201
233,58.886024757772915,-55.20009687682832
234,56.023517710387665,-53.60090565772827
235,1.7339618129917653,-53.16018091995196
236,76.79386827500134,-51.9212266545649
237,72.54439354063972,-51.09460177107677
238,129.20481713079292,-49.52948916316495
239,44.633020654708446,-49.20193389740432
240,44.408791327278585,-48.51291988141844
241,41.441253924716925,-47.72831897592037
242,77.58464448364671,-45.46911779073834
243,64.99320549396887,-45.10180463235488
244,16.12729873658052,-44.95484790970754
245,153.0802666270508,-43.01599284260569
246,88.33724971199806,-42.10736919728899
247,-52.25069871071672,-41.20147203658605
248,-0.6431910500526357,-41.06794067923667
249,85.08293565315141,-39.66721335140985
250,235.5265810926263,-36.55039128107841
251,161.13729061184694,-34.25459498673459
252,47.38164043696695,-32.71255774024118
253,-211.616804991087,-34.04448404353269
254,94.97178211315125,-32.38644931516019
255,3.3029606860360445,-32.333070516710926
256,68.16245503821085,-31.374863033172556
257,147.21923371600587,-28.242804958374162
258,142.293603299895,-25.87887642292635
259,95.8410229099866,-24.25417284743704
260,247.4011997123305,-20.43720080421038
261,-67.34569505480647,-20.078803307418212
262,-147.27137107437767,-21.659508076896433
263,285.17051619737083,-18.87865863083672
264,222.86034818912776,-15.708675580594145
265,-39.75171198430934,-15.097847315704046
266,-98.71108873186897,-14.435234361644172
267,46.32125589611202,-13.393578088293996
268,106.01230546661732,-12.115968782033088
269,143.89513217635366,-10.496898606318348
270,-28.67554897021415,-9.804524935676202
271,3.9078055833163745,-8.965838955018697
272,104.55211829466487,-7.602798534124149
273,-181.14163388034697,-8.834539523129834
274,104.37204356428487,-7.823204633227619
275,33.40330905869675,-7.608305850391321
276,91.14305123599128,-6.607242686146302
277,137.26981505379803,-5.066263523571192
278,131.15972866194664,-3.707926444015184
279,52.756372859319605,-2.1901728663020847
280,134.53328837192393,0.6297043025604608
281,63.83187367131958,1.5353333911660454
282,154.23876524991402,3.6119441246183626
283,257.1849694375985,6.583672082093187
284,93.61549212574619,7.42096240635256
285,141.31764551723316,11.595845578000326
286,-73.51509854858132,11.423376953853117
287,11.103641480730534,12.77938593991859
288,159.49654416518968,16.3259714228374
289,118.4190896170418,19.033787088718135
290,120.99767939920226,20.92168193443604
