,Rewards,Average reward
0,-113.21895934024539,-113.21895934024539
1,-93.10724396736153,-103.16310165380347
2,-231.5920001771622,-145.97273449492306
3,-187.74616726357107,-156.41609268708504
4,-194.4529171400248,-164.02345757767299
5,-242.66365595181784,-177.13015730669713
6,-360.82210175747184,-203.37186365680782
7,-120.88604969426694,-193.0611369114902
8,-386.32649778212806,-214.53506589711662
9,-136.16821146927816,-206.69838045433275
10,-150.18962047565512,-201.56122045627114
11,-123.00337523157788,-195.01473335421338
12,0.6157237057063298,-179.96623665729646
13,-434.0969562667863,-198.1184309151172
14,-128.69747858748946,-193.49036742660869
15,-96.74337799093428,-187.44368058687905
16,-174.64764885009936,-186.69097283765672
17,-83.84166865268058,-180.97712260515806
18,-82.46052614539545,-175.79203858096002
19,-298.40542092709495,-181.92270769826675
20,-85.08186380670165,-177.31123894152557
21,-209.48805257698666,-178.77382137950107
22,-33.316394103066074,-172.44958541096042
23,-91.51755765206309,-169.077417587673
24,-288.3274386994608,-173.84741843214454
25,-93.18005371332004,-170.74482748142054
26,-133.77337872300748,-169.37551456444228
27,-77.76853526105108,-166.1038367321783
28,-96.1303544985484,-163.69095803446695
29,-162.12487080964473,-163.63875512697285
30,-192.4781623146116,-164.56905858463864
31,-144.84081027419705,-163.9525508249373
32,-88.68293416352081,-161.67165335034895
33,-294.5377889597959,-165.57948086827383
34,-113.14329505244797,-164.0813041306788
35,-264.6499895159297,-166.87487872471354
36,-105.55287537199189,-165.2175272827481
37,-105.4658411345256,-163.6451144893738
38,-144.21258035280528,-163.14684438330795
39,-429.2822796890301,-169.800230265951
40,-92.17529805110856,-167.90693923632068
41,-122.10678151230724,-166.81645929051083
42,-29.299378753322856,-163.61838765011112
43,-228.920458281614,-165.1025256190089
44,-95.79202440830352,-163.562292258771
45,-342.9176791324337,-167.46132240819844
46,-101.7003135872852,-166.0621520077535
47,-132.14487146204362,-165.35554199638457
48,-70.88798339183023,-163.42763263710796
49,-83.04438388180225,-161.81996766200183
50,-86.87779322232326,-160.35051326122382
51,-191.7850704050072,-160.95502397552735
52,-79.58914679559265,-159.4198187457173
53,-35.00385578645482,-157.1158194316569
54,-250.03428503231984,-158.80524607894165
55,-80.39288557956525,-157.40502535573847
56,-52.29828175301738,-155.56104739779602
57,-306.88340301642677,-158.17005352915172
58,-79.70910388615548,-156.84020692503316
59,-62.67224469912567,-155.2707408879347
60,-42.7705716318382,-153.42647581816263
61,-100.69232069013145,-152.57592492900082
62,-57.712727883604146,-151.0701598965342
63,-48.20122759990512,-149.46283282939936
64,-100.11455152836534,-148.70362850169116
65,-68.56505812469027,-147.48940773840326
66,-100.87478616923973,-146.79366711796797
67,7.031952698884027,-144.5315256500731
68,-97.57599266940244,-143.85101067933874
69,-90.67590172349135,-143.09136626568377
70,10.126259047929437,-140.93337154295682
71,-79.07406063116679,-140.07421444695976
72,-75.51785647053705,-139.18988077604985
73,-44.3593532474714,-137.90838716079878
74,-29.374192035258957,-136.4612645591249
75,-81.11381041463383,-135.73300858353952
76,1.7103976736113822,-133.9480292814986
77,-38.371571064464675,-132.72269007358793
