,Rewards,Average reward
0,-356.15042383994205,-356.15042383994205
1,-485.88770422056245,-421.01906403025225
2,-129.49128842636526,-323.84313882895657
3,-89.65305396988724,-265.29561761418927
4,-190.47877637837985,-250.33224936702737
5,-213.68632629888788,-244.22459552233747
6,-227.81964389066928,-241.88103100352774
7,-106.58511230926713,-224.96904116674514
8,-63.766073126897425,-207.05760027342873
9,-454.6415807516836,-231.8159983212542
10,-163.61980496980976,-225.6163443802138
11,-119.92288365029393,-216.8085559860538
12,-267.3514453174299,-220.6964705500058
13,-260.34215651589943,-223.52830526185537
14,-118.77004009068163,-216.54442091711044
15,-281.29116274947177,-220.59109228163305
16,-181.64909480056485,-218.30038654745258
17,-236.41229297095649,-219.30660357098057
18,4.823887747631346,-207.51026192263257
19,-303.122056859402,-212.290851669471
20,-344.79273170921726,-218.600465004697
21,-373.08865284881625,-225.6226553612479
22,-107.88595167472931,-220.50366824444276
23,-108.57008536057363,-215.8397689576149
24,-136.4715524659223,-212.6650402979472
25,-459.82848787808723,-222.17132674333718
26,-157.16852931068783,-219.76381572731313
27,-213.78759544399423,-219.55037928862316
28,-78.27588106562668,-214.67884486714053
29,-49.6117306480848,-209.17660772650532
30,-136.52725146951232,-206.833080105312
31,-248.61511820131815,-208.1387687958122
32,-35.835112723163675,-202.91744588451982
33,-59.895943104903,-198.71093109688405
34,-127.97894627479138,-196.69001724482425
35,-269.33536498917107,-198.70794357105612
36,-475.53316966831926,-206.18970643854973
37,-135.29209003352224,-204.323979691049
38,-109.29775032448207,-201.88740970729089
39,-227.37694356405132,-202.52464805370988
40,-385.24282662564303,-206.98118899448872
41,-256.1674488391103,-208.15229041936067
42,-128.53842803460947,-206.3008052476223
43,-56.50308496854249,-202.89631160491592
44,-271.4578849882655,-204.41990212454593
45,-186.73222961761255,-204.03538750482997
46,-298.5350260553828,-206.04601811228852
47,-127.67139606004562,-204.41321348620014
48,-110.35718924896668,-202.4937027874811
49,-19.666880795496184,-198.83716634764139
50,-55.84599868005283,-196.03341796200243
51,-79.50950219620344,-193.79257342804476
52,-71.80252230028071,-191.49087435016241
53,-78.91593510036019,-189.40615325294385
54,-230.13087516049325,-190.14660274217204
55,-176.6838342582039,-189.90619616210117
56,-110.8228544954436,-188.5187691153177
57,-71.27741871963909,-186.49736652228876
58,-96.50319875389543,-184.97204164485836
59,-178.07663790660823,-184.85711824922086
60,-110.88202491182153,-183.64441180106675
61,-164.66113445610927,-183.33822990840616
62,-100.26476345750862,-182.01960345680462
63,-103.32516599442967,-180.790002871455
64,-120.42726949964975,-179.86134543496567
65,-168.06250296798618,-179.68257509455688
66,-233.95538514882514,-180.49261703566538
67,4.513428011937066,-177.77193990261242
68,-130.556770382878,-177.08766208348584
69,-51.2270292924805,-175.28965304361432
70,-133.96209038971253,-174.70757469637627
71,-167.10163247244557,-174.60193660993278
72,-141.9451783312013,-174.1545837567995
73,-60.92844269016961,-172.6245007694126
74,-128.82563928676507,-172.04051594964395
75,-165.89210436418557,-171.95961579720372
76,-72.70658786191831,-170.6706154344078
77,-109.80652397355216,-169.89030656952502
78,-83.71759427422212,-168.7995127430022
79,-180.6763197780576,-168.9479728309404
80,-53.632837049894874,-167.52432917932254
81,-100.64281930928506,-166.70870101017576
82,-270.51987596329207,-167.95943805780365
83,-17.27837297093447,-166.16561585438853
84,-115.7557713074431,-165.57255885971858
85,-136.89926308162234,-165.2391484436942
86,-129.09463325225485,-164.82369424609146
87,-62.66494377879066,-163.66279935441761
88,-288.98101639566755,-165.0708692088137
89,-240.54852015925155,-165.90950977492966
90,-114.5811863621977,-165.34546226489965
91,-192.0808779129344,-165.63606460890003
92,-137.00348351671528,-165.32818739285503
93,-79.42033195317728,-164.41427403711378
94,-127.12099382521423,-164.02171319277798
95,-164.8176404920381,-164.03000410214528
96,-104.9946743278421,-163.4213924549875
97,-116.8323700794789,-162.94599426748232
98,-120.96290788982543,-162.52192268791
99,-93.97157634358231,-161.83641922446674
100,-127.52291808711936,-159.5501441669385
101,-49.344743946169515,-155.1847145641946
102,-101.4338320092143,-154.90414000002306
103,-94.88583222999253,-154.95646778262415
104,-51.50892771375226,-153.56676929597785
105,-88.36511574737727,-152.31355719046277
106,-113.1831133214529,-151.16719188477057
107,-45.16104483098772,-150.55295120998778
108,-117.40439106860542,-151.08933438940485
109,-182.91034897995183,-148.37202207168755
110,-46.00067556868434,-147.1958307776763
111,-91.91681677230044,-146.91577010889637
112,-132.7445815987102,-145.56970147170918
113,-166.22415718450077,-144.6285214783952
114,-117.06037171102291,-144.61142479459858
115,-117.06771124024993,-142.9691902795064
116,-147.16831213938832,-142.6243824528946
117,-153.21051696674317,-141.7923646928525
118,-100.09867375204686,-142.8415903078493
119,-126.32084713761064,-141.07357821063135
120,-120.25566170664224,-138.82820751060558
121,-157.51312404747807,-136.67245222259223
122,-190.28137364647,-137.49640644230965
123,-89.86968955462702,-137.30940248425017
124,-90.72202633920428,-136.851907222983
125,-89.2234961014598,-133.1458573052167
126,118.66665422213681,-130.38750546988845
127,-92.20694843316997,-129.1716989997802
128,-83.72054970484172,-129.22614568617234
129,-126.19150716279141,-129.99194345131943
