,Rewards,Average reward
0,-106.67494143829681,-106.67494143829681
1,-224.25198773093865,-165.46346458461772
2,-248.10240735326272,-193.00977884083272
3,16.015738059325002,-140.75339961579328
4,-165.16285713751716,-145.63529112013808
5,-212.05793723059992,-156.70573213854837
6,-108.79397356186526,-149.8611951990222
7,-15.122921195133088,-133.01891094853607
8,-89.54333762439009,-128.18829169029763
9,37.25025395065646,-111.6444371262022
10,-327.06920158434485,-131.228506622397
11,-133.32645543793754,-131.40333569035872
12,-47.51711942449661,-124.95054982375392
13,-293.270494162193,-136.97340299078527
14,-365.03865558315385,-152.17775316360985
15,-392.4785655680786,-167.19655393888917
16,-201.48732605482297,-169.21365818100293
17,-125.75550761455878,-166.7993164828671
18,-112.99503885555444,-163.96751239721908
19,-200.48470049537633,-165.79337180212696
20,-155.95899051631773,-165.32506793137412
21,-182.16432324455508,-166.09048862742782
22,-109.26884570326337,-163.6199824133337
23,-99.66093274693772,-160.9550220105672
24,-45.57368206408435,-156.3397684127079
25,-92.09309783016896,-153.8687426210718
26,-57.562198200741484,-150.30183356846698
27,-102.85829271156967,-148.60742139500636
28,-110.11028963160983,-147.27993409282024
29,-257.87493548313086,-150.96643413916394
30,-366.71107865208097,-157.92593880087094
31,-142.36006488496952,-157.43950524099904
32,-67.08522774487572,-154.7014968320256
33,-137.01253797385735,-154.18123333619712
34,-241.00484535308254,-156.661907965251
35,-29.423441433083553,-153.12750611713525
36,-95.00858305962251,-151.55672441287817
37,-102.1545304952126,-150.25666667820275
38,-348.1046096144802,-155.329690856056
39,-240.78651281444644,-157.46611140501574
40,-87.81785571165994,-155.76737346127535
41,-333.3295355345743,-159.9950439868301
42,-224.03638025398902,-161.48437738839192
43,-151.86600249154276,-161.26577795891808
44,62.451126452598,-156.29429119421772
45,-239.7386208960418,-158.10829836164868
46,-220.53200896870158,-159.4364624171179
47,-184.81489834075563,-159.96517983219368
48,-40.40943875259728,-157.52526674893662
49,-314.779177976999,-160.67034497349786
50,-177.6352178073206,-161.00298953886693
51,-67.82521710318792,-159.21110929971925
52,-84.57927196304217,-157.80296142544233
53,-156.6555531991503,-157.78171312495544
54,-123.69210749054061,-157.16190211342064
55,-52.650192698972965,-155.29562158816265
56,12.122795836833774,-152.35845637018022
57,-90.88859873655277,-151.29863123856595
58,-45.38122096308328,-149.50342089491372
59,-88.31834070246899,-148.48366955837298
60,-283.9793473950865,-150.70491017864697
61,-50.27467309318787,-149.08506764501055
62,-79.40063202479489,-147.9789654923087
63,-86.07442551481265,-147.01170705516031
64,-100.11554247596952,-146.29022760009585
65,-371.5330625968986,-149.7029978273201
66,0.15403112931718965,-147.46632575334044
67,-106.98865842904884,-146.87106593974792
68,-61.49844187763498,-145.63378153305064
69,-92.75418626986476,-144.87835874357657
70,-103.45502017383274,-144.29493143977734
71,-127.58694592908581,-144.0628760854622
72,-71.99430191911806,-143.0756353434575
73,-74.27976474110865,-142.1459614163987
74,-67.42065131360783,-141.1496239483615
75,-82.59047384368608,-140.37910881540523
76,-112.8854796398383,-140.02204869624205
77,-168.551512463689,-140.38781105223495
78,-147.9694213793918,-140.48378080321163
79,-62.79365312970677,-139.51265420729283
80,-79.61991046794384,-138.77323761791814
81,-94.19614042526936,-138.22961448142243
82,-81.58545674883496,-137.5471547497045
83,-87.31402336656913,-136.94914128085765
84,-54.77749417270573,-135.98241602076175
85,40.88330327216934,-133.9258378894486
86,-80.12612004608003,-133.30745032803057
87,-147.96351278729924,-133.47399649234046
88,-57.54174625187201,-132.62082514132396
89,10.320812230349546,-131.03258472608314
90,-96.26876883667515,-130.6505647712545
91,-65.07988173148144,-129.93783995560477
92,-54.099698711864114,-129.12237607126346
93,-85.76949337212527,-128.6611751914854
94,-40.82776569391471,-127.73661298624782
95,-59.72506647241519,-127.02815937672874
96,-4.038372525449731,-125.76022342980833
97,-68.04334816237169,-125.17127572299776
98,-6.044984500157611,-123.96797985205997
99,-23.37308270627129,-122.96203088060209
100,-51.51382719012069,-122.41041973812031
101,-29.826440259490823,-120.46616426340584
102,-71.4161130785635,-118.69930132065885
103,-29.333089429297274,-119.15278959554509
104,-80.4191283719158,-118.30535230788904
105,-100.53751552044207,-117.19014809078747
106,-58.532087984054925,-116.68752923500936
107,-91.47490207660853,-117.45104904382411
108,-192.91750162151524,-118.48479068379538
109,-26.29889983138841,-119.12028222161584
110,-2.1195211946372012,-115.87078541771876
111,-18.112475353786806,-114.71864561687725
112,29.882538944439887,-113.94464903318789
113,-102.95013879510807,-112.04144547951702
