,Rewards,Average reward
0,-348.69908860699894,-348.69908860699894
1,-120.73295109077122,-234.71601984888508
2,-98.10138819477693,-189.17780929751572
3,-106.23745920639853,-168.4427217747364
4,-134.81472261900876,-161.71712194359088
5,-115.33042046810634,-153.98600503101014
6,-90.59946416932358,-144.93078490791206
7,4.028641398100646,-126.31085661966046
8,-88.26653713616341,-122.083710010383
9,-48.35454935104988,-114.71079394444969
10,-69.89754006697865,-110.63686177377052
11,-462.2307055647182,-139.93634875634947
12,-104.78025322293283,-137.2320337153174
13,-158.0983372324852,-138.7224839665437
14,-315.9965166942108,-150.54075281505484
15,-131.91190985329652,-149.37645012994494
16,-184.73900531612276,-151.45660043501422
17,-126.94475690358955,-150.09483134993508
18,-140.58806199180967,-149.59447506792847
19,-227.57808544695644,-153.49365558687987
20,-106.51630511784914,-151.25663889787842
21,-132.0649567703299,-150.38428971026258
22,-69.73770406710828,-146.87791642142977
23,-119.4892519540641,-145.73672206862287
24,-104.64091889459796,-144.0928899416619
25,-169.83888628485687,-145.0831205702463
26,-191.86948500218466,-146.81594888254034
27,-296.434103920795,-152.15945441962086
28,-148.79040310929122,-152.04328023650604
29,-187.7681388975442,-153.23410885854065
30,-110.76389938152593,-151.86410210121758
31,-100.43951799470832,-150.25708384788916
32,-68.93032514512089,-147.79263661447195
33,13.071233721239253,-143.06134631048045
34,-575.8828701073382,-155.42767556181923
35,-269.42509317135875,-158.59427049541756
36,-193.01649022113577,-159.5246007582748
37,39.49700032766981,-154.28719020338153
38,-110.42246536028831,-153.16245366894324
39,-103.5598490482096,-151.9223885534249
40,-86.4568539200915,-150.32566819651433
41,-226.74698686310774,-152.1452234028618
42,-83.09960793812566,-150.5395114153098
43,-100.84383581001751,-149.41006424246223
44,-40.51519190845813,-146.9901781905955
45,-90.46458559994889,-145.76136096036404
46,-113.69395257789053,-145.07907567563055
47,-87.71993920434932,-143.88409366581217
48,-109.66467935210031,-143.1857382716548
49,-104.76761976783152,-142.41737590157834
50,-95.3726747378749,-141.4949307807214
51,-72.85646145808528,-140.17496021682456
52,-100.51196094229252,-139.4266017399466
53,-11.481391662682924,-137.05724599777503
54,-48.45884239742682,-135.44636593231417
55,-53.367330953897834,-133.98066887912816
56,-57.60182720537287,-132.64068920064122
57,-55.20068333285707,-131.3055166856794
58,-107.29990350464143,-130.8986418860008
59,-121.90954310415691,-130.74882357297008
60,-84.8290207045232,-129.99603991938898
61,-89.2658251175336,-129.33910097097194
62,-117.0315143252844,-129.14374245278643
63,-76.83794257641341,-128.32646432971814
64,-87.01589960407264,-127.69091718009281
65,-68.11502605097192,-126.7882521629849
66,-80.85309861296311,-126.10265285626815
67,-98.11469813404402,-125.69106528682369
68,-94.54796349585345,-125.23971598550528
69,-86.85115439105527,-124.69130796272742
70,-64.74103396443502,-123.84693790641346
71,-120.36985571895002,-123.79864509825423
72,-32.288477071573,-122.54508115268327
73,-202.91591629965725,-123.63117351953426
74,-50.28683752134617,-122.6532490395584
